iter	MultiClass
683	0.004502717048
684	0.00449632838
685	0.004489364278
686	0.004483548244
687	0.004473172557
688	0.00446752806
689	0.004460501073
690	0.004454931291
691	0.004447996247
692	0.004442375183
693	0.004431867494
694	0.00442548589
695	0.004416752303
696	0.004407599078
697	0.004399055227
698	0.004390847824
699	0.004384817421
700	0.004378566704
701	0.00437324404
702	0.004368103085
703	0.004361494283
704	0.004355007664
705	0.004347910275
706	0.004340576913
707	0.004335102023
708	0.004329931216
709	0.004324427249
710	0.004317516121
711	0.004309098139
712	0.004304103355
713	0.004298824574
714	0.004290269282
715	0.004284474488
716	0.004278694433
717	0.004272604746
718	0.004265123906
719	0.004260112201
720	0.004253022943
721	0.004248332888
722	0.004241273913
723	0.004233455632
724	0.004228518999
725	0.004221405862
726	0.00421523096
727	0.004210783744
728	0.004207213008
729	0.004200717662
730	0.004196345922
731	0.004188986023
732	0.004183456811
733	0.004179266331
734	0.004174590646
735	0.004166411398
736	0.00415957808
737	0.004155549847
738	0.004149374205
739	0.004142089228
740	0.004135008324
741	0.004130295429
742	0.004122948438
743	0.004119028782
744	0.004112960966
745	0.004106799851
746	0.004100090312
747	0.004096448499
748	0.004088605328
749	0.00408421494
750	0.004076863763
751	0.004073108537
752	0.004068064911
753	0.004061851374
754	0.004054922297
755	0.004050554612
756	0.004046044583
757	0.004039934869
758	0.004034625368
759	0.004029323017
760	0.004024171051
761	0.004019885366
762	0.004011640442
763	0.004005290066
764	0.004000614901
765	0.003993442745
766	0.003986299149
767	0.003982315206
768	0.003976864467
769	0.003970175125
770	0.003966652942
771	0.003961697604
772	0.003956396341
773	0.0039499579
774	0.003945785937
775	0.003939293114
776	0.003933203148
777	0.003928673641
778	0.00392256893
779	0.003915941019
780	0.003909516703
781	0.003903468984
782	0.003898797879
783	0.003894973546
784	0.003889833733
785	0.003884444971
786	0.00387656892
787	0.003870967767
788	0.003864495615
789	0.003859557792
790	0.003855731858
791	0.003847901062
792	0.003843470597
793	0.003835987301
794	0.003829877565
795	0.003824063339
796	0.003820704251
797	0.003816223751
798	0.003813146383
799	0.003806183116
800	0.003800364669
801	0.003797313584
802	0.003793104589
803	0.003786972006
804	0.003781689488
805	0.003778108095
806	0.003773384984
807	0.003767912532
808	0.003764266929
809	0.003758396469
810	0.003753322912
811	0.003750311088
812	0.003744726596
813	0.003739210544
814	0.003734649561
815	0.003730209423
816	0.003727221182
817	0.003723295765
818	0.003718696158
819	0.00371436952
820	0.003710748866
821	0.003705594967
822	0.00370185325
823	0.003698156235
824	0.003693273364
825	0.003687253824
826	0.003681373388
827	0.003675611216
828	0.003670205247
829	0.003664324504
830	0.003659085403
831	0.003653557792
832	0.003648168091
833	0.003643684476
834	0.003639754494
835	0.0036361165
836	0.003632177605
837	0.003627572499
838	0.003622971494
839	0.003618317599
840	0.003615147134
841	0.003610638765
842	0.003606154857
843	0.003600124323
844	0.003596183155
845	0.003591033707
846	0.003587084489
847	0.003583966411
848	0.003579118792
849	0.003576238677
850	0.003570155169
851	0.003565511912
852	0.003561353641
853	0.003558079108
854	0.003552750542
855	0.003546957432
856	0.003544425915
857	0.003540907279
858	0.003537214076
859	0.003531906049
860	0.003526915054
861	0.00352036096
862	0.003513875905
863	0.003510168071
864	0.003505932425
865	0.00350128583
866	0.003497750235
867	0.0034929415
868	0.003489509256
869	0.003485555485
870	0.003481855854
871	0.00347864798
872	0.003475096411
873	0.003469212882
874	0.003464790499
875	0.003460582318
876	0.003456420373
877	0.003453298282
878	0.003447333054
879	0.003443156448
880	0.003439657917
881	0.003436824678
882	0.003432250914
883	0.003427602556
884	0.003423253067
885	0.003418808041
886	0.003414870481
887	0.003412290942
888	0.003407972704
889	0.003403676336
890	0.003399207073
891	0.003394369966
892	0.003391320426
893	0.00338728116
894	0.003384101328
895	0.003378949913
896	0.003376308185
897	0.003372335654
898	0.003367938667
899	0.003364432044
900	0.003361732557
901	0.003357629766
902	0.003352782752
903	0.003347085281
904	0.003342004604
905	0.003338856346
906	0.003336216228
907	0.003332186925
908	0.003328670707
909	0.003323512321
910	0.003320068307
911	0.003317464628
912	0.003313794691
913	0.00330892362
914	0.003305087071
915	0.003300964229
916	0.003297853436
917	0.003292644088
918	0.003288552812
919	0.003284559066
920	0.00328138599
921	0.003279012763
922	0.003273774435
923	0.003270216389
924	0.003267440729
925	0.003263905254
926	0.003260532164
927	0.003257525533
928	0.003255157673
929	0.003252685135
930	0.003249560612
931	0.003245570688
932	0.003241435405
933	0.003236622023
934	0.003232416216
935	0.003228921666
936	0.003225507888
937	0.003222553744
938	0.003218497385
939	0.003215066244
940	0.003211733535
941	0.003206913896
942	0.003203515209
943	0.003199879242
944	0.003195261026
945	0.003192508943
946	0.003189408012
947	0.003186084278
948	0.00318202688
949	0.003177852987
950	0.00317465079
951	0.003170349507
952	0.003166574289
953	0.003163706093
954	0.003161088574
955	0.003157047587
956	0.003153085401
957	0.003148932201
958	0.003146957752
959	0.003143545857
960	0.003139493192
961	0.003136684503
962	0.003133051135
963	0.003130607341
964	0.003127764296
965	0.003125879686
966	0.003122425982
967	0.003119221935
968	0.003115483369
969	0.003110323409
970	0.003108086183
971	0.003103880897
972	0.003099306069
973	0.003096182469
974	0.003092490572
975	0.003090297019
976	0.003086174146
977	0.003083313608
978	0.003079679126
979	0.003075939252
980	0.003072617913
981	0.003068423668
982	0.003064602459
983	0.003060926432
984	0.003057903402
985	0.003054600277
986	0.00305096593
987	0.00304840357
988	0.003046399136
989	0.003043098569
990	0.003039537412
991	0.003037247017
992	0.003033704693
993	0.003030986733
994	0.003025925923
995	0.003023054726
996	0.003020496399
997	0.003015598154
998	0.003012717299
999	0.003009835366
